secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1705.4,-105.27006592,40.01036571,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1705.6,-105.27006709,40.01036529,0,0,20,0,-255,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1705.6,-105.27006810,40.01036538,0,0,20,0,-255,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1705.8,-105.27006961,40.01036613,0,0,20,0,-255,0,0,0,0,0,0,0,0
5,0,0,9e-05,0,0,0,1705.6,-105.27006961,40.01036739,0,0,20,0,-255,0,0,0,0,0,0,0,0
6,0,0,9e-05,0,0,0,1705.6,-105.27007070,40.01036814,0,0,20,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00022,0,0,0,1705.8,-105.27007103,40.01037032,0,0,20,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00022,0,0,0,1705.8,-105.27007355,40.01037217,0,0,20,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00031,0,0,0,1705.8,-105.27007464,40.01037460,0,0,20,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00042,0,0,0,1705.8,-105.27007547,40.01037703,0,0,20,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.00088,0,0,0,1705.8,-105.27007405,40.01038223,0,0,20,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00132,0,0,0,1705.8,-105.27007145,40.01038616,0,0,20,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00177,0,0,0,1705.8,-105.27006994,40.01039119,0,0,20,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00232,0,0,0,1705.6,-105.27006801,40.01039723,0,-3.63636,20,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.0025,0,0,0,1705.6,-105.27006877,40.01040050,0,-3.63636,20,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00262,0,0,0,1705.6,-105.27007045,40.01040385,0,-3.63636,20,0,-255,0,0,0,0,0,0,0,0
17,103,0,0.00265,0,0,758,1705.6,-105.27007279,40.01040653,0,-3.63636,20,0,-255,0,0,0,0,0,0,0,0
18,126,0,0.00272,0,0,1521,1705.6,-105.27007346,40.01040821,0,-3.63636,20,0,53,0,0,0,0,0,0,0,0
19,134,0,0.00275,0,0,1462,1705.4,-105.27007405,40.01040930,0,-3.63636,20,0,52,0,0,0,0,0,0,0,0
20,128,0,0.00324,0,0,964,1705.4,-105.27007279,40.01041517,0,-3.63636,20,0,44,0,0,0,0,0,0,0,0
21,128,0,0.00363,0,0,0,1705.4,-105.27007137,40.01041944,0,-3.63636,20,0,44,0,0,0,0,0,0,0,0
22,128,0,0.00411,0,0,0,1705.4,-105.27006977,40.01042481,0,-3.63636,20,0,44,0,0,0,0,0,0,0,0
23,0,0,0.0046,0,0,0,1705.6,-105.27006676,40.01042891,0,-3.63636,20,0,-255,0,0,0,0,0,0,0,0
