secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0,0,0,0,1680.2,-105.26988068,40.01049823,0,0,20,0,-255,0,0,0,0,0,0,0,0
2,0,0,1e-05,0,0,0,1680.4,-105.26988135,40.01049899,0,0,20,0,-255,0,0,0,0,0,0,0,0
3,0,0,2e-05,0,0,0,1680.2,-105.26988210,40.01049991,0,0,20,0,-255,0,0,0,0,0,0,0,0
4,0,0,2e-05,0,0,0,1680.2,-105.26988386,40.01050008,0,0,20,0,-255,0,0,0,0,0,0,0,0
5,0,0,2e-05,0,0,0,1680.4,-105.26988546,40.01050058,0,0,20,0,-255,0,0,0,0,0,0,0,0
6,0,0,2e-05,0,0,0,1680.4,-105.26988697,40.01050075,0,0,20,0,-255,0,0,0,0,0,0,0,0
7,0,0,7e-05,0,0,0,1680.4,-105.26988638,40.01050083,0,0,20,0,-255,0,0,0,0,0,0,0,0
8,105,0,7e-05,0,0,833,1680.4,-105.26988680,40.01050083,0,0,20,0,56,0,0,0,0,0,0,0,0
9,124,0,7e-05,0,0,1536,1680.4,-105.26988722,40.01050083,0,0,20,0,48,0,0,0,0,0,0,0,0
10,130,0,7e-05,0,0,1545,1680.4,-105.26988814,40.01050117,0,0,20,0,50,0,0,0,0,0,0,0,0
11,129,0,7e-05,0,0,1294,1680.4,-105.26988923,40.01050100,0,0,20,0,53,0,0,0,0,0,0,0,0
12,96,0,0.00011,0,0,464,1680.2,-105.26988822,40.01050066,0,0,20,0,37,0,0,0,0,0,0,0,0
13,96,0,0.00011,0,0,0,1680.2,-105.26988806,40.01050049,0,0,20,0,37,0,0,0,0,0,0,0,0
14,96,0,0.00011,0,0,0,1680.2,-105.26988780,40.01050033,0,0,20,0,37,0,0,0,0,0,0,0,0
